bookID,Title,Category,Author,Average_Rating,ISBN13,Num_Pages,Ratings_Count,Publication_Year,Publisher
41502,Lord John and the Brotherhood of the Blade  (Lord John Grey  #2),Fiction,Diana Gabaldon,3.91,9780385337496,494,17271,2007,Delacorte Press
41503,How to Stop Worrying and Start Living,Psychology,Dale Carnegie,4.12,9780749307233,293,240,1990,Vermilion
41504,Andrew Carnegie and the Rise of Big Business (Library of American Biography Series),History,Harold C. Livesay,3.25,9780321432872,230,28,2006,Pearson
41505,How to Develop Self-Confidence and Influence People by Public Speaking,Confianza en sí mismo,Dale Carnegie,4.14,9780749305796,256,68,1990,Vermilion
41536,My Soul to Keep (African Immortals  #1),Fiction,Tananarive Due,4.17,9780061053665,346,3799,1998,Harper Voyager
41537,Joplin's Ghost,Fiction,Tananarive Due,3.91,9780743449045,496,738,2006,Washington Square Press
41538,The Living Blood (African Immortals  #2),Fiction,Tananarive Due,4.34,9780671040840,515,1862,2002,Washington Square Press
41539,The Good House,Fiction,Tananarive Due,3.94,9780743296168,597,2679,2006,Simon & Schuster
41541,The Prestige,Fiction,Christopher Priest,3.89,9780765356178,368,441,2006,Tor Books
41544,The Mammoth Book of Storms  Shipwrecks and Sea Disasters,History,Richard Russell Lawrence,3.57,9780786714681,512,11,2004,Running Press
41551,The Stones of Summer,Fiction,Dow Mossman,3.15,9781585675173,586,421,2004,Overlook Press
41555,The Summer House,Fiction,Jean Stone,3.89,9780553580839,352,128,2000,Bantam
41559,Peek-a-Boo! (Babyfaces),Juvenile Nonfiction,Roberta Grobel Intrater,3.69,9780590058964,12,111,1997,Cartwheel
41567,The Handmaid's Tale,Dystopias,Margaret Atwood,4.11,9780771008740,368,1185,2006,McClelland & Stewart
41592,The Economics of Innocent Fraud: Truth for Our Time,Business & Economics,John Kenneth Galbraith,3.6,9780618013241,62,225,2004,Houghton Mifflin Harcourt
41639,Bill Gates: Computer Legend (Famous Lives),Juvenile Nonfiction,Sara Barton-Wood,5.0,9780739844328,48,0,2001,Raintree
41648,Chicken Trek,Contests,Stephen Manes,4.39,9780553157161,128,96,1989,Bantam Skylark
41654,Masters of Enterprise: Giants of American Business from John Jacob Astor and J.P. Morgan to Bill Gates and Oprah Winfrey,Biography & Autobiography,H.W. Brands,4.0,9780684854731,368,101,1999,Free Press
41658,The Devil in the Junior League,Fiction,Linda Francis Lee,3.62,9780312354954,336,3852,2006,St. Martin's Press
41659,Prom Anonymous,Juvenile Fiction,Blake Nelson,3.42,9780142407455,262,462,2007,Speak
41661,The New Rules of High School,Juvenile Fiction,Blake Nelson,3.54,9780142402429,224,46,2004,Speak
41663,They Came from Below,Juvenile Fiction,Blake Nelson,3.66,9780765314239,299,189,2007,Tor Books
41664,User,Fiction,Blake Nelson,3.37,9780970481719,255,81,2003,Versus Press
41666,Girl (Girl  #1),Juvenile Fiction,Blake Nelson,3.76,9780671897079,252,2001,1994,Touchstone Books
41667,My Side of the Mountain (Mountain  #1),Juvenile Fiction,Jean Craighead George,4.06,9780142401118,192,55045,2004,Puffin Books
41688,Human Croquet,Fiction,Kate Atkinson,3.72,9780312186883,352,6917,1999,Picador
41691,Paper Money,Conspiracies,Ken Follett,3.32,9780330345040,286,102,1996,MacMillan General Books
41694,Dragon (Dirk Pitt  #10),Fiction,Clive Cussler,3.92,9781416537809,602,11450,2006,Pocket Books
41697,Cyclops (Dirk Pitt  #8),Fiction,Clive Cussler,3.87,9780671704643,473,11750,1986,Pocket Books
41698,Deep Six (Dirk Pitt  #7),Fiction,Clive Cussler,3.9,9781416516859,535,14501,2006,Pocket Books
41700,Vixen 03 (Dirk Pitt  #5),Fiction,Clive Cussler,3.84,9780553589443,384,10238,2006,Bantam
41701,The Mediterranean Caper (Dirk Pitt  #2),Fiction,Clive Cussler,3.78,9780425197394,391,15305,2004,G.P. Putnam's Sons
41704,Shock Wave (Dirk Pitt  #13),Adventure stories,Clive Cussler,4.02,9780743449670,537,14019,1996,Downtown Press
41706,Raise the Titanic! (Dirk Pitt  #4),Fiction,Clive Cussler,3.98,9780425194522,545,21489,2004,G.P. Putnam's Sons
41707,Atlantis Found (Dirk Pitt  #15),Fiction,Clive Cussler,3.99,9780425204030,530,21436,2004,Berkley Trade
41710,Iceberg (Dirk Pitt  #3),Fiction,Clive Cussler,3.85,9780425197387,340,18244,2004,Berkley Books
41716,Sahara (Dirk Pitt  #11),Fiction,Clive Cussler,3.96,9780307209610,400,51807,2005,Debolsillo
41719,Cliffs Notes on Billy Budd & Typee,Literary Criticism,Mary Ellen Snodgrass,3.5,9780764539503,80,3,2003,Cliffs Notes
41735,Billy Budd  Sailor,American fiction,Herman Melville,3.12,9780140621754,96,178,1995,Penguin Books Ltd
41740,Billy Budd  Sailor,Fiction,Herman Melville,3.12,9781417647118,127,29,1999,Turtleback Books
41773,Billy Budd  marin,Executions and executioners,Herman Melville,3.12,9782070709045,182,9,1987,Gallimard
41780,The Elections of 2004,Political Science,Michael Nelson,4.0,9781568028347,213,7,2005,CQ Press
41784,Mike Nelson's Death Rat!,Fiction,Michael J. Nelson,3.66,9780060934729,336,450,2003,Dey Street Books
41786,Joel on Software,Computers,Joel Spolsky,4.11,9781590593899,384,2981,2004,Apress
41804,I  Robot (Robot  #0.1),Fiction,Isaac Asimov,4.19,9780553803709,224,238100,2004,Spectra
41805,I  Robot: The Illustrated Screenplay,Fiction,Harlan Ellison,4.03,9781596870413,288,26,2004,iBooks
41810,The Robots of Dawn (Robot #3),Fiction,Isaac Asimov,4.16,9780553299496,435,31186,1994,Spectra
41814,I. Asimov,Biography & Autobiography,Isaac Asimov,4.2,9780553569971,578,1729,1995,Bantam
41815,Asimov's New Guide to Science,Science,Isaac Asimov,4.38,9780140172133,896,49,1993,Penguin
41820,Pebble in the Sky (Galactic Empire #3),Fiction,Isaac Asimov,3.88,9780553293425,308,14022,1991,Bantam
41821,The Gods Themselves,Science fiction,Isaac Asimov,4.09,9781857989342,288,42770,2000,Millenium
41822,The Stars  Like Dust (Galactic Empire  #1),Fiction,Isaac Asimov,3.74,9780553293432,304,12547,1991,Spectra
41834,Asimov's Guide to the Bible: The Old Testament,Religion,Isaac Asimov,4.07,9780380010325,677,237,1971,Avon Books (P)
41851,Rock Star Superstar,Juvenile Fiction,Blake Nelson,3.61,9780142405741,229,310,2006,Speak
41856,Writings and Selected Narratives of the Exploration and Settlement of Virginia,Biography & Autobiography,John  Smith,3.39,9781598530018,1327,28,2007,Library of America
41861,John  Paul  George & Ben,Juvenile Fiction,Lane Smith,4.21,9780786848935,40,3500,2006,Little  Brown Books for Young Readers
41862,Evolution and the Theory of Games,Science,John Maynard Smith,4.0,9780521288842,234,86,1982,Cambridge University Press
41864,American Genesis: Captain John Smith and the Founding of Virginia,Biography & Autobiography,Alden T. Vaughan,3.43,9780673393555,224,23,2019,Pearson
41865,Twilight (Twilight  #1),Young Adult Fiction,Stephenie Meyer,3.59,9780316015844,501,4597666,2006,Little  Brown and Company
41885,Sense and Sensibility,Fiction,Jane Austen,4.07,9781593081256,325,1278,2004,Barnes & Noble
41887,Uncle Shelby's ABZ Book,Education,Shel Silverstein,4.36,9780671211486,80,2550,1985,Gallery Books
41890,Who Wants a Cheap Rhinoceros?,Juvenile Fiction,Shel Silverstein,3.96,9780689851131,64,1907,2002,Simon  Schuster Books for Young Readers
41900,J.K. Rowling - A Biography,Humor,Sean Smith,3.73,9781843170174,248,937,2003,Michael O'Mara Books
41907,Harry Potter und die Kammer des Schreckens (Harry Potter  #2),England,J.K. Rowling,4.42,9783551552099,351,26,2000,Carlsen
41918,There are No Children Here: The Story of Two Boys Growing Up in the Other America,Social Science,Alex Kotlowitz,4.27,9780385265560,323,12092,1992,Anchor Books
41919,Infants  Children  and Adolescents (MyDevelopmentLab Series),Psychology,Laura E. Berk,3.64,9780205419289,784,19,2004,Allyn & Bacon
41926,Spring Music,Domestic fiction,Elvi Rhodes,4.05,9780552146555,464,37,1999,Corgi
41951,Scarlet Feather,Fiction,Maeve Binchy,3.96,9780451203779,549,22812,2002,Signet
41952,The Lilac Bus,Bus travel,Maeve Binchy,3.62,9780099498643,196,9649,2007,Dell
41962,Light a Penny Candle,Fiction,Maeve Binchy,3.91,9780099498575,832,14656,2006,Arrow
41967,Evening Class,Adult students,Maeve Binchy,3.99,9780752876825,528,35964,2005,Orion Publishing Group
41993,Kiss,Female friendship,Jill Mansell,3.68,9780747268468,512,1587,2000,Headline Review
41994,Solo,Chick lit,Jill Mansell,3.65,9780747267454,421,3362,2002,Headline Review
41996,Two's Company,Fiction,Jill Mansell,3.61,9780747267447,448,1462,2003,Headline Review
41998,Open House,Humorous fiction,Jill Mansell,3.9,9780747267430,448,2440,2003,Headline
41999,The Dream Kingdom (The Morland Dynasty  #26),Fiction,Cynthia Harrod-Eagles,4.34,9780751533439,640,195,2004,Little  Brown Book Group
42001,Falling for You,Fiction,Jill Mansell,3.8,9780755304851,448,4816,2004,Headline Review
42002,Millie's Fling,City girl,Jill Mansell,3.75,9780747264866,512,8052,2001,Headline Review
42003,Sheer Mischief,Cornwall (England : County),Jill Mansell,3.82,9780747268475,504,2555,2001,Headline Review
42007,Head Over Heels,Fathers and sons,Jill Mansell,3.72,9780747257363,448,3286,1999,Headline Review
42010,Mixed Doubles,Female friendship,Jill Mansell,3.71,9780747257356,416,2087,1998,Headline Review
42018,Seven Sunny Days,Fiction,Chris Manby,3.35,9780373895205,352,588,2005,Red Dress Ink
42020,Girl Meets Ape,Animal sanctuaries,Chris Manby,3.46,9780340828069,406,553,2004,Coronet
42040,Love Poems and Sonnets,Literary Criticism,William Shakespeare,4.34,9780385017336,160,5808,1957,Doubleday Books
42048,Shakespeare's Secret,Juvenile Fiction,Elise Broach,3.88,9780805073874,256,7373,2005,Henry Holt & Company
42056,The Cat Who Knew Shakespeare (Cat Who...  #7),American fiction,Lilian Jackson Braun,3.92,9780747250388,208,6876,1996,Headline
42057,The Shakespeare Stealer (Shakespeare Stealer  #1),Juvenile Fiction,Gary L. Blackwood,3.68,9780141305950,224,5582,2000,Puffin Books
42070,The Age Of Shakespeare,"Dramatists, English",Frank Kermode,3.68,9780753819951,208,20,2005,Phoenix
42078,Ukraine,Ukraine,Sarah Johnstone,3.91,9781864503364,216,27,2005,Lonely Planet
42099,Jimi Hendrix: The Complete Guide to His Music  (Complete Guide to the Music of...),Music,Peter Doggett,4.0,9781844494248,96,4,2004,Omnibus Press
42140,Outside the Dog Museum (Answered Prayers  #4),Fiction,Jonathan Carroll,3.97,9780765311856,267,1406,2005,Orb Books
42141,Glass Soup  (Vincent Ettrich  #2),Fiction,Jonathan Carroll,3.88,9780765311801,320,1153,2006,Tor Books
42143,The Land of Laughs,Fiction,Jonathan Carroll,3.9,9780312873110,253,4337,2001,Orb Books
42146,Bones of the Moon (Answered Prayers  #1),Fiction,Jonathan Carroll,3.89,9780312873127,224,2046,2002,Orb Books
42148,Kissing the Beehive (Crane's View  #1),Suspense fiction,Jonathan Carroll,3.7,9780575402911,256,808,2000,Orion
42149,Baby Proof,Fiction,Emily Giffin,3.72,9780312348649,340,140762,2006,St. Martin's Press
42155,Something Blue (Darcy & Rachel  #2),Fiction,Emily Giffin,3.93,9780312323868,338,191577,2006,Griffin
42156,Something Borrowed (Darcy & Rachel  #1),Fiction,Emily Giffin,3.85,9780312321185,322,454917,2004,St. Martin's Press
42158,P.S. Your Cat Is Dead,Fiction,James Kirkwood Jr.,3.75,9780312321208,218,1334,2003,St. Martin's Griffin
42172,The Christmas Shoes (Christmas Hope #1),Fiction,Donna VanLiere,4.23,9780312289515,132,32701,2001,St. Martin's Press
42177,Burning The Map,Fiction,Laura Caldwell,3.54,9780373250219,288,1336,2002,Red Dress Ink
42180,iMovie 4 & iDVD: The Missing Manual: The Missing Manual,Computers,David Pogue,3.25,9780596006938,496,4,2004,Pogue Press
42198,The Icarus Agenda,Hostages,Robert Ludlum,3.96,9780752858500,836,37,2004,Orion Books
42210,Life Is a Dream,Drama,Pedro Calderón de la Barca,3.98,9780486421247,96,346,2002,Dover Publications
42323,Astrid Lindgren,Literary Criticism,Eva-Maria Metcalf,3.78,9780805745252,157,7,1994,Twayne Publishers
42341,Arthur and the Lost Kingdoms,Great Britain,Alistair Moffat,3.7,9780753810743,282,59,1999,Orion Publishing Group
42355,God's Generals Why They Succeeded and Why Some Fail,Biography & Autobiography,Roberts Liardon,4.45,9780883689448,416,1481,2000,Whitaker House
42377,Gemma Alone (Gemma  #3),Cousins,Noel Streatfeild,3.61,9780440428657,150,175,1987,Yearling
42382,The Caine Mutiny Court-Martial,Drama,Herman Wouk,4.12,9780385514415,120,281,1954,Doubleday Books
42389,Band of Brothers: E Company  506th Regiment  101st Airborne from Normandy to Hitler's Eagle's Nest,History,Stephen E. Ambrose,4.43,9780743464116,432,82525,2002,Simon & Schuster; Media Tie-In edition
42390,Midnight Riders: The Story of the Allman Brothers Band,Music,Scott  Freeman,3.97,9780316294522,343,278,1996,Little  Brown and Company
42408,Babar's World Tour,Juvenile Fiction,Laurent de Brunhoff,3.82,9780810957800,48,69,2005,Harry N. Abrams
42410,The Easter Rabbit's Parade,Juvenile Fiction,Lois Lenski,3.0,9780375827488,40,29,2004,Random House Books for Young Readers
42415,The Little Fire Engine,Fire engines,Lois Lenski,3.56,9780375810701,56,209,2000,Random House Books for Young Readers
42417,Right Stuff  Wrong Sex: America's First Women in Space Program,Biography & Autobiography,Margaret A. Weitekamp,3.82,9780801883941,256,36,2005,Johns Hopkins University Press
42424,The Right Stuff (To Protect and Defend #3),Fiction,Merline Lovelace,3.61,9780373273492,256,40,2004,Silhouette Books
42429,Cliffs Notes on Hemingway's The Sun Also Rises,Literary Criticism,Gary K. Carey,3.5,9780822012375,80,14,1964,Cliffs Notes
42432,God Emperor of Dune (Dune Chronicles #4),Dune (Imaginary place),Frank Herbert,3.84,9780575075061,454,51343,2003,Victor Gollancz
42435,In Harm's Way: The Sinking of the USS Indianapolis and the Extraordinary Story of Its Survivors,History,Doug Stanton,4.29,9780805073669,339,16684,2003,Owl Books
42438,Harm's Way,Fiction,Elizabeth Stewart,3.36,9781419950582,261,13,2005,Ellora's Cave
42447,Strawberry Girl,Juvenile Fiction,Lois Lenski,3.87,9780064405850,208,11143,2005,HarperCollins
42489,After Collapse: The Regeneration of Complex Societies,Social Science,Glenn M. Schwartz,4.0,9780816525096,336,0,2006,University of Arizona Press
42501,Seize The Fire,Fiction,Elda Minger,4.0,9780373161171,249,3,1985,Harlequin American Romance
42519,Eisenhower: Soldier and President,Biography & Autobiography,Stephen E. Ambrose,3.98,9780671747589,640,10718,1991,Simon  Schuster
42528,Crusade in Europe,History,Dwight D. Eisenhower,4.08,9780801856686,559,1212,1997,Johns Hopkins University Press
42529,Total Cold War: Eisenhower's Secret Propaganda Battle at Home and Abroad,Biography & Autobiography,Kenneth Osgood,3.85,9780700614455,506,18,2006,University Press of Kansas
42533,So Far from God: The U.S. War With Mexico  1846-1848,History,John S.D. Eisenhower,3.93,9780806132792,464,271,2000,University of Oklahoma Press
42543,Eisenhower  Volume #2: The President,Presidents,Stephen E. Ambrose,4.2,9780671605650,749,95,1985,Touchstone Books
42558,Bull Halsey,Biography & Autobiography,E.B. Potter,4.16,9781591146919,440,56,2003,US Naval Institute Press
42589,Shoot the Piano Player,Fiction,David Goodis,4.02,9780679732549,158,2768,1990,Vintage Crime/Black Lizard
42603,Black Like Me,History,John Howard Griffin,4.13,9780451208644,208,53790,2003,Berkley Books
42607,As You Like It,Drama,William Shakespeare,3.83,9780743484862,263,62368,2011,Simon Schuster
42615,War of the Rats,Fiction,David L. Robbins,4.11,9780553581355,512,1800,2000,Bantam
42622,Nimitz Class (Admiral Arnold Morgan  #1),Fiction,Patrick Robinson,3.92,9780060564421,495,5402,2004,Harper Paperbacks
42631,Having a Mary Heart in a Martha World: Finding Intimacy with God in the Busyness of Life,Religion,Joanna Weaver,4.18,9781578562589,256,14711,2000,Waterbrook Press
42632,Thirst,Poetry,Mary Oliver,4.36,9780807068960,88,3689,2006,Beacon Press
42634,The Gilded Web (Web  #1),Fiction,Mary Balogh,3.58,9780440243069,480,2621,2006,Dell
42647,Cold Mountain,Fiction,Charles Frazier,3.86,9780871136794,356,1088,1997,Atlantic Monthly Press (NYC)
42661,The Fall of Berlin 1945,History,Antony Beevor,4.29,9780142002803,490,10230,2003,Penguin Books
42668,Demon Angel (The Guardians  #1),Fiction,Meljean Brook,3.53,9780425213476,432,2704,2008,Berkley Sensation
42682,Mariel Hemingway's Healthy Living from the Inside Out: Every Woman's Guide to Real Beauty  Renewed Energy  and a Radiant Life,Health & Fitness,Mariel Hemingway,3.89,9780060890391,288,175,2006,HarperOne
42688,Hemingway vs. Fitzgerald,Biography & Autobiography,Scott Donaldson,3.85,9781585671267,352,185,2001,Harry N. Abrams
42691,The Haj,Fiction,Leon Uris,4.03,9780553248647,525,11372,1985,Bantam
42692,Mila 18,Fiction,Leon Uris,4.29,9780553241600,563,21662,1983,Bantam
42693,A God in Ruins,Fiction,Leon Uris,3.26,9780061097935,517,1208,2000,Avon
42694,Battle Cry,Fiction,Leon Uris,4.15,9780060751869,694,8323,2005,Avon
42695,The Angry Hills,War correspondents,Leon Uris,3.67,9780553277876,245,1163,1984,Bantam
42697,Exodus,Eretz Israel,Leon Uris,4.34,9780553258479,608,85927,1986,Bantam Books  Inc.
42698,Oh  Play That Thing,Fiction,Roddy Doyle,3.29,9780143036050,384,1545,2005,Penguin Books
42701,The Van (The Barrytown Trilogy  #3),Fiction,Roddy Doyle,3.94,9780140260021,320,5718,1997,Penguin Books
42718,A Star Called Henry,Dublin (Ireland),Roddy Doyle,3.84,9780099284482,342,6885,2000,Vintage
42719,The Van,Dublin (Ireland),Roddy Doyle,3.94,9780436200526,312,30,1991,Secker and Warburg
42758,The Fantastic Vampire: Studies in the Children of the Night: Selected Essays from the Eighteenth International Conference on the Fantastic in the Arts,Literary Criticism,James Craig Holte,0.0,9780313309335,176,0,2002,Greenwood Press
42763,A Dracula Handbook,Education,Elizabeth Russell Miller,4.07,9781413480948,200,10,2005,Xlibris Corporation
42777,Hope is the Thing with Feathers: A Personal Chronicle of Vanished Birds,Nature,Christopher Cokinos,4.22,9780446677493,384,308,2001,Warner Books (NY)
42797,Goodbye Forever (Sweet Dreams  #72),Juvenile Fiction,Barbara Conklin,3.76,9780553243567,135,56,1984,Bantam Books
42798,Winter Dreams (Sweet Dreams  #141),Blind,Barbara Conklin,3.85,9780553270624,176,104,1988,Bantam Books
42802,First  Last and Always (Sweet Dreams  #96),Romance,Barbara Conklin,3.76,9780553251791,160,65,1985,Bantam Books
42808,P.S. I Love You (Sealed with a Kiss #4),Fiction,Valerie Parv,2.83,9780373033669,192,23,1995,Harlequin Romance
42818,Tales from Margaritaville,Fiction,Jimmy Buffett,3.9,9780156026987,230,2450,1989,Fawcett
42831,The Parrot-Head Companion: An Insider's Guide to Jimmy Buffett,Music,Thomas Ryan,2.83,9780806520155,176,6,1998,Citadel Press
42849,The Dog Who Loved Too Much: Tales  Treatments and the Psychology of Dogs,Pets,Nicholas Dodman,4.08,9780553375268,258,691,1997,Bantam
42862,The Heart of a Leader,Religion,Kenneth H. Blanchard,3.96,9781562924881,162,542,1999,David C. Cook
42863,Mission Possible,Business & Economics,Kenneth H. Blanchard,3.44,9780071348270,242,0,1999,McGraw-Hill Companies
42869,The Servant Leader,Business & Economics,Kenneth H. Blanchard,4.09,23755004321,128,276,2003,Thomas Nelson
42876,Down Under,Australia,Bill Bryson,4.07,9780552997034,398,4510,2001,Black Swan
42878,A Walk in the Woods: Rediscovering America on the Appalachian Trail,Humor,Bill Bryson,4.06,9780767902519,276,1405,1998,Bantam Doubleday Dell Publishing Group
42882,The Life and Times of the Thunderbolt Kid: A Memoir,Biography & Autobiography,Bill Bryson,3.94,9780767919371,268,1329,2007,Broadway Books
42883,Bill Bryson: The Complete Notes,"Bryson, Bill, 1951",Bill Bryson,4.09,9780385601313,544,901,2000,Doubleday
42898,Lover Revealed (Black Dagger Brotherhood  #4),Fiction,J.R. Ward,4.3,9780451412355,480,106469,2007,Onyx
42899,Dark Lover (Black Dagger Brotherhood  #1),Fiction,J.R. Ward,4.2,9780451216953,393,259511,2005,Penguin Group (USA)
42900,Lover Awakened (Black Dagger Brotherhood  #3),Fiction,J.R. Ward,4.45,9780451219367,448,144906,2006,Signet
42909,All Things Wise and Wonderful,Biography & Autobiography,James Herriot,4.41,9780312335281,448,22780,2004,St. Martin's Griffin
42924,The Nightingale's Song,Fiction,Kathleen Eschenburg,3.88,9780380815692,384,16,2001,HarperTorch
42926,Nightingale's Song,Fiction,Kate Pennington,3.02,9780340878750,219,40,2006,Hachette Children's
42929,Gai-Jin (Asian Saga  #3),Fiction,James Clavell,3.86,9780440216803,1236,10757,1994,Dell
42932,Whirlwind (Asian Saga  #6),Fiction,James Clavell,3.82,9780340766187,1231,5626,1999,Morrow
42933,Tai-Pan (Asian Saga  #2),British,James Clavell,4.27,9780440184621,734,39315,2009,Dell
42934,Escape: The Love Story from Whirlwind,Fiction,James Clavell,3.63,9780340654163,584,276,1999,Hodder & Stoughton
42953,Alaska,Fiction,James A. Michener,4.12,9780375761423,868,9330,2002,Dial Press Trade Paperback
42955,The Drifters,Social Science,James A. Michener,4.04,9780449213537,768,6253,1986,Fawcett Books
42956,Sayonara,Fiction,James A. Michener,3.81,9780449204146,208,1848,1983,Fawcett
42959,The Bridge at Andau,Fiction,James A. Michener,3.94,9780449210505,288,1135,1985,Fawcett
42960,Caribbean,Fiction,James A. Michener,3.93,9780812974928,672,4718,2005,Dial Press
42988,Don't Stop the Carnival,Fiction,Herman Wouk,3.93,9780316955126,416,2700,1992,Back Bay Books
42989,The Hope (The Hope and the Glory  #1),Fiction,Herman Wouk,4.15,9780316954419,704,2336,2002,Back Bay Books
42990,Youngblood Hawke,Fiction,Herman Wouk,4.04,9780316955171,783,1248,1992,Back Bay Books
42993,Aurora Dawn,Fiction,Herman Wouk,3.47,9780316955096,288,213,1992,Back Bay Books
43010,The Curious Incident of the Dog in the Night-Time,Autism,Mark Haddon,3.88,9781419317262,6,614,2006,Recorded Books
43015,A Long Way Gone: Memoirs of a Boy Soldier,Biography & Autobiography,Ishmael Beah,4.16,9780374105235,229,147820,2007,Sarah Crichton Books
43017,Yellow Back Radio Broke-Down,Comics & Graphic Novels,Ishmael Reed,3.83,9781564782380,177,496,2000,Dalkey Archive Press
43027,Anthem,Fiction,Ayn Rand,3.63,9780452286351,256,470,2004,NAL
43028,Sorrow's Anthem (Lincoln Perry  #2),Fiction,Michael Koryta,3.89,9780312936600,330,62,2007,St. Martin's Paperbacks
43035,White Fang,Juvenile Fiction,Jack London,3.98,9780439236195,252,119589,2001,Scholastic Paperbacks
43037,The Call of the Wild  White Fang and Other Stories,Fiction,Jack London,3.99,9780192835147,400,18720,1998,Oxford University Press  USA
43045,The Death of an Irish Sea Wolf (Peter McGarr  #12),Fiction,Bartholomew Gill,3.74,9780380725786,304,135,1997,Avon
43046,Jack London Illustrated: The Call of the Wild/White Fang/The Sea-Wolf/40 Short Stories,Adventure stories,Jack London,4.26,9780517309803,761,20,1993,Random House Value Publishing
43049,The Sea Wolf,Fiction,Jack London,4.04,9781598184310,425,19091,2005,Alan Rodgers Books
43051,Kilo Class (Admiral Arnold Morgan  #2),Fiction,Patrick Robinson,4.05,9780061096853,512,1738,1999,HarperPaperbacks
43058,Barracuda 945 (Admiral Arnold Morgan  #6),Fiction,Patrick Robinson,3.97,9780060086633,498,1119,2004,HarperTorch
43060,Slider,Sports & Recreation,Patrick Robinson,4.13,9780060580339,416,66,2004,It Books
43061,U.S.S. Seawolf (Admiral Arnold Morgan  #4),Fiction,Patrick Robinson,3.96,9780061030659,496,1581,2001,HarperTorch
43063,Menace Invisible (Admiral Arnold Morgan  #3),Fiction,Patrick Robinson,4.01,9782226114976,384,3,2000,Albin Michel
43074,Enslaved by Ducks,Biography & Autobiography,Bob Tarte,3.44,9781565124509,308,2263,2004,Algonquin Books
43076,Ice Castles,Blind,Leonore Fleischer,3.87,9780449700815,220,161,1982,Fawcett
43082,Marching Powder,Cocaine industry,Rusty Young,4.26,9780330419581,371,906,2004,Pan MacMillan
43084,Nations and Nationalism since 1780: Programme  Myth  Reality,History,Eric Hobsbawm,3.9,9780521439619,214,1175,1992,Cambridge University Press
43087,Interesting Times: A Twentieth-Century Life,Biography & Autobiography,Eric Hobsbawm,4.06,9781565849655,448,374,2005,New Press
43106,The Age of Extremes: The Short Twentieth Century  1914-1991,"History, Modern",Eric Hobsbawm,4.25,9780349106717,638,348,1995,Abacus
43110,Echoes of the Marseillaise: Two Centuries Look Back on the French Revolution,History,Eric Hobsbawm,3.52,9780813515243,168,57,1990,Rutgers University Press
43128,Winter Is the Warmest Season,Juvenile Fiction,Lauren Stringer,3.9,9780152049676,40,408,2006,Harcourt
43132,Winter Season: A Dancer's Journal,Biography & Autobiography,Toni Bentley,3.92,9780813027050,168,425,2003,University Press of Florida
43166,Practical DV Filmmaking,Performing Arts,Russell Evans,3.46,9780240807386,408,9,2005,Focal Press
43171,Diana Vreeland,Biography & Autobiography,Eleanor Dwight,4.24,9780688167387,320,150,2002,Harper Design
43177,Brown V. Board of Education: A Civil Rights Milestone and Its Troubled Legacy,History,James T. Patterson,3.85,9780195156324,320,159,2002,Oxford University Press  USA
43220,On Populist Reason,Philosophy,Ernesto Laclau,4.04,9781859846513,276,208,2005,Verso
43228,The Meaning of Life,Literary Criticism,Terry Eagleton,3.5,9780199210701,187,755,2007,Oxford University Press  USA
43229,Sweet Violence: The Idea of the Tragic,Literary Criticism,Terry Eagleton,4.0,9780631233602,348,85,2002,Wiley-Blackwell
43230,The English Novel: An Introduction,Literary Criticism,Terry Eagleton,3.77,9781405117074,376,101,2004,Wiley-Blackwell
43236,MySQL Cookbook,Computers,Paul DuBois,4.0,9780596527082,980,126,2006,O'Reilly Media
43255,Not Without My Daughter,Americans,Betty Mahmoody,4.1,9780552152167,528,19790,2004,Transworld Publishers Ltd
43268,Aman: The Story of a Somali Girl,Biography & Autobiography,Virginia Lee Barnes,3.77,9780679762096,368,549,1995,Vintage
43273,Kids Are Worth It!: Giving Your Child the Gift of Inner Discipline,Family & Relationships,Barbara Coloroso,4.19,9780060014315,352,1215,2002,William Morrow Paperbacks
43282,Happy Endings: Finishing the Edges of Your Quilts,Crafts & Hobbies,Mimi Dietrich,4.25,9781564775009,80,24,2013,That Patchwork Place
43283,Unspeakable Truths and Happy Endings: Human Cruelty and the New Trauma Therapy,Amnesty,Rebecca Coffey,4.25,9781886968059,226,12,2005,Sidran Press
43287,Year's Happy Ending,Fiction,Betty Neels,3.97,9780373511624,216,134,2001,Harlequin Readers' Choice
43313,Trail of Tears: The Rise and Fall of the Cherokee Nation,History,John Ehle,4.15,9780385239547,424,3166,1997,Anchor Books
43324,Are You Afraid of the Dark?,Crime investigation,Sidney Sheldon,3.66,9780007165162,401,23924,2005,HarperCollins Publishers
43325,Nothing Lasts Forever,Fiction,Sidney Sheldon,3.84,9780446354738,384,26040,1995,Grand Central
43328,Rage of Angels,English fiction,Sidney Sheldon,3.93,9780006178736,512,30283,1999,HarperCollins Publishers
43332,My Gal Sunday,Fiction,Mary Higgins Clark,3.57,9780671014919,206,5355,2003,Pocket Books
43334,We'll Meet Again,Connecticut,Mary Higgins Clark,3.85,9780743484312,234,8892,2004,Pocket Books
43335,All Through the Night,Fiction,Mary Higgins Clark,3.7,9780671027124,256,6332,1999,Pocket Books
43339,Where Are the Children?,Fiction,Mary Higgins Clark,4.02,9781416507772,304,39738,2005,Pocket Books
43340,The Second Time Around,Fiction,Mary Higgins Clark,3.75,9780743412629,373,7472,2004,Pocket Books
